age,income,loan_amount,employment_years,has_previous_loans,credit_score,defaulted_before,approved
28,54948,20126,12,0,627,0,1
49,47330,14195,2,1,759,0,1
49,38609,12362,30,1,710,0,1
62,52165,17855,28,0,704,0,1
29,53898,29573,12,0,595,1,0
25,23513,11271,1,1,687,0,0
49,70053,13498,16,1,633,0,1
32,39771,21511,2,1,590,0,1
59,29072,17916,28,0,682,0,1
20,58216,10549,0,1,668,0,1
60,56061,19610,26,0,654,0,1
23,45488,18737,5,0,796,0,1
19,53374,10060,3,0,732,0,1
47,76878,17898,7,0,749,0,1
21,41841,11417,0,1,692,0,1
44,67144,16383,12,0,690,0,1
24,59216,14736,4,1,666,0,1
64,59767,14385,34,0,733,0,1
54,63218,5406,3,1,751,0,1
18,78685,19169,0,0,778,1,1
46,52083,22198,29,1,629,0,1
46,35000,15913,25,0,642,0,1
38,29491,18104,20,1,710,0,1
57,50912,15474,25,1,619,0,1
61,56461,19167,25,0,739,0,1
31,33602,12561,10,0,701,0,1
67,55117,14305,33,1,608,0,1
20,43600,21966,0,1,728,0,0
48,57616,19042,8,1,674,0,1
55,68605,14201,12,1,701,0,1
25,47589,15397,3,0,728,0,1
57,34581,7649,24,0,664,0,1
42,80721,19978,11,0,671,0,1
37,32449,13905,18,0,680,0,1
44,65581,10243,4,1,684,0,1
43,27497,18788,26,1,602,0,1
41,62506,11074,10,0,696,0,1
60,56655,12673,12,0,638,0,1
61,72258,21823,26,0,690,0,0
63,32918,8843,14,1,616,0,1
18,48758,7382,0,0,607,0,0
61,57759,11702,16,1,695,1,1
38,43400,11838,16,1,594,0,1
64,46846,17017,37,0,610,1,1
58,59384,15078,3,1,716,0,1
30,33775,9587,13,0,628,0,1
60,58290,14817,31,1,627,0,1
40,68347,11097,17,1,625,0,1
20,46559,14889,4,1,762,1,1
42,83002,4013,8,1,770,0,1
68,1236,19337,43,1,658,0,1
51,77735,14996,35,0,662,0,1
26,62644,16976,4,0,630,0,1
29,75590,10399,1,1,684,0,1
21,75559,18954,0,1,686,0,1
37,22699,14577,11,1,739,0,1
29,34270,13629,8,0,684,1,1
65,74427,8391,10,1,659,0,1
45,54454,18936,6,0,760,0,1
56,17878,17272,5,1,679,0,1
21,52119,8546,1,0,744,0,1
46,31714,11593,12,1,662,0,1
64,53572,18025,8,0,691,1,1
32,41923,15047,0,0,668,0,1
61,68745,19269,6,0,632,0,1
64,41666,12794,47,1,610,0,1
35,54552,20357,5,0,708,0,0
27,46261,14878,6,1,694,1,1
53,42812,9342,6,0,790,0,1
50,26400,9346,14,0,669,0,1
22,52476,11177,1,0,677,0,1
33,54529,15640,15,0,637,0,1
26,30192,14203,7,1,627,0,1
65,48792,13074,7,1,605,0,1
45,62867,28492,27,1,656,0,1
55,38943,26450,3,0,733,0,1
30,61750,20801,7,0,680,0,1
22,61456,16013,0,1,783,0,1
36,40299,12500,10,1,638,0,1
32,34097,21910,12,0,652,0,0
37,62777,21404,4,0,698,0,0
22,48497,7020,2,1,653,1,1
25,68598,14047,3,0,645,0,1
23,43900,5471,1,1,697,0,1
43,62476,28315,3,1,669,0,1
30,13873,15833,11,0,694,0,1
30,35790,9862,7,0,682,0,1
52,37166,5056,33,1,671,0,1
69,34076,20261,49,1,594,0,1
24,38449,20570,5,0,666,0,1
33,28274,8032,11,1,743,0,1
50,40203,13967,16,0,617,0,1
35,59964,7580,1,0,716,0,1
57,39812,14585,36,1,608,0,1
25,25428,17185,3,1,730,1,0
41,72269,16031,2,0,579,0,1
62,28033,16186,29,1,680,0,1
64,66707,21455,25,0,647,0,1
67,53712,20494,7,0,657,0,1
29,53302,15050,8,0,624,0,1
50,48967,20430,26,1,651,0,1
32,34344,20629,7,0,679,0,1
65,49726,23259,6,0,660,0,1
54,57495,15693,22,1,660,0,1
38,73965,12819,3,1,813,1,0
64,35124,8296,32,0,717,0,1
34,55156,5230,2,1,684,0,1
31,40243,17662,5,0,650,0,1
46,66123,19459,17,0,626,0,1
28,56162,5778,10,0,686,0,1
37,37501,14399,14,0,699,0,1
47,45116,22328,2,1,637,1,1
43,72553,18107,19,1,671,0,1
25,41231,18867,0,1,732,0,1
41,37971,10074,5,0,649,0,1
65,30821,11416,13,0,726,0,1
31,36914,21565,4,1,636,0,1
24,63541,20998,0,0,721,0,1
37,53714,19318,2,1,653,0,1
69,79339,11405,35,1,662,0,1
22,56827,14113,0,0,580,0,1
59,40120,9231,8,0,755,1,1
28,59514,16000,3,0,708,0,1
35,73869,6368,16,0,738,1,1
65,74318,12870,26,0,660,1,1
29,61920,13389,0,0,663,1,1
55,72168,15113,16,1,667,0,1
47,57043,11287,19,1,621,0,1
38,38392,17592,0,1,672,0,1
66,28238,11605,46,1,697,0,1
50,53720,9391,2,1,680,1,1
35,37009,13087,10,1,579,0,1
49,51956,19556,10,0,751,1,1
48,76572,15802,17,1,722,0,1
24,53781,12251,1,1,649,0,1
40,81236,16389,3,1,568,1,1
64,32349,13065,29,0,611,0,1
49,5494,19785,7,0,588,0,1
43,52222,3060,2,0,758,0,1
42,28854,17507,25,0,648,0,0
41,57102,7150,4,1,673,0,1
51,32285,731,20,1,753,0,1
68,44902,14595,25,0,658,0,0
42,17318,14653,21,1,699,0,0
32,45579,18326,4,0,659,0,1
37,37921,22556,11,1,708,0,1
59,21613,15130,3,1,635,1,1
19,87118,13013,3,0,674,0,1
61,50705,17584,0,1,655,1,1
22,29580,4746,0,1,687,0,0
25,50076,15103,6,1,610,0,1
20,33052,20229,0,0,670,0,1
23,45479,9953,4,1,690,0,1
60,53082,8602,18,1,669,1,1
49,60675,22554,2,0,751,1,1
18,42250,20195,1,0,703,0,1
29,64416,9811,11,0,700,0,1
41,48631,17151,5,0,740,0,1
39,42905,11762,16,1,660,0,1
60,54461,13476,38,0,652,0,1
56,42397,16919,8,0,638,0,1
68,34868,16135,6,1,755,1,1
22,40585,12399,0,1,654,0,0
64,81991,15903,4,0,631,0,1
52,40665,12093,21,0,785,0,1
28,51817,15459,10,1,699,0,1
60,63171,9911,4,0,592,0,1
26,49334,11442,9,0,663,0,1
68,43720,15284,21,0,702,1,1
44,50345,24408,25,0,736,0,1
55,46942,10225,27,1,631,0,1
26,45080,13650,1,0,685,0,1
26,51934,14188,8,1,630,0,1
22,64102,8555,4,0,803,0,1
37,57623,19353,14,1,732,0,1
38,41020,14392,2,0,752,0,0
22,32692,14358,0,0,744,0,1
21,92347,17595,1,0,643,0,1
21,68637,11597,4,1,684,0,1
36,34982,9851,5,0,638,0,1
40,64620,10847,6,0,710,0,1
28,15875,3613,7,0,725,0,1
33,46915,13094,12,0,653,0,1
48,63791,18101,29,0,742,0,1
69,60838,25255,29,0,654,1,0
67,64306,5954,42,1,797,0,1
50,54192,9053,6,0,655,0,1
38,54054,14223,11,0,712,0,1
25,27977,19308,6,0,668,0,1
45,65222,17464,22,1,575,0,1
53,59758,12872,7,0,586,0,1
61,43681,16775,2,0,754,0,1
57,39418,8600,32,0,708,0,1
43,54392,8531,17,1,680,0,1
34,60034,16824,10,0,734,0,1
42,64666,17591,17,1,667,0,1
23,46780,22638,3,0,664,0,0
65,36957,27414,36,1,612,0,1
60,57303,16984,23,0,606,0,1
50,64378,14277,14,1,657,0,1
69,39144,17615,21,0,673,0,1
29,62538,15397,0,0,711,0,1
50,26282,21301,25,0,689,0,1
43,71788,9807,22,0,656,0,1
25,60090,19347,9,0,744,0,1
27,61167,12561,0,0,690,1,1
60,63932,15552,10,1,719,0,1
57,52224,16673,4,1,649,0,1
19,41452,16028,0,0,724,0,1
21,16317,24158,1,0,669,0,0
59,34430,19615,22,1,632,0,0
34,57063,17529,14,1,725,0,1
52,55043,5620,1,0,684,0,1
50,49754,12486,19,1,616,0,1
18,46454,10171,2,0,681,0,1
46,37124,3052,30,0,737,0,1
50,48457,12555,8,0,672,0,0
40,26533,27778,15,0,713,0,1
59,66784,14993,23,0,706,0,1
33,80720,7857,5,1,704,0,1
52,62080,20601,25,1,686,0,1
19,48806,4594,1,1,689,0,0
34,48863,24811,14,1,659,0,1
67,38584,24194,19,1,565,0,1
36,56838,19776,13,0,741,0,1
57,45915,15198,1,1,760,0,1
26,47260,16480,4,0,738,0,1
62,39556,12820,13,0,661,0,1
37,48450,13929,9,0,642,0,1
24,54687,29379,0,0,750,0,1
68,37339,10496,11,1,679,0,1
33,70079,10072,15,1,644,1,1
42,51739,12624,1,0,721,0,1
38,74187,23485,11,0,631,0,1
53,22896,16905,33,0,622,0,0
58,59729,17857,35,1,685,0,1
66,80407,13722,41,0,675,0,1
46,55778,10636,26,1,583,0,1
29,62921,20645,5,0,680,0,1
27,29914,25388,4,1,633,0,1
54,55463,21503,34,0,623,1,1
63,60460,10443,8,0,724,0,1
50,75978,8228,28,1,707,0,1
52,92105,10534,4,0,729,0,1
55,31346,23795,17,0,650,1,0
51,47870,10599,7,1,650,0,1
68,42665,20794,32,0,681,0,1
47,48166,15964,8,1,659,0,1
59,54604,11543,15,0,663,0,1
24,38103,20082,7,0,628,0,1
47,40852,12258,19,0,661,0,1
30,44200,11158,0,0,703,0,1
44,24894,22944,24,1,741,0,1
27,65035,15985,1,0,707,0,1
66,46289,15332,49,1,681,1,1
39,48923,18255,9,0,684,0,1
52,59956,15069,34,0,661,0,1
23,55344,6116,0,0,653,0,1
45,52677,9802,8,1,676,0,1
68,33445,21925,36,1,679,0,1
50,34331,18763,22,1,726,0,1
47,50423,19139,25,0,711,0,1
65,57465,11958,0,0,636,1,1
62,54113,20992,13,1,714,0,1
32,58612,18439,2,0,717,0,1
65,43259,9060,10,0,651,1,1
64,37365,24263,15,0,686,0,1
69,33710,24956,26,0,787,0,1
57,36845,13485,19,1,679,0,1
21,19990,19066,2,0,762,0,1
57,51498,17613,35,1,656,0,1
55,29105,14877,39,1,604,0,1
54,72500,14501,12,0,731,0,1
57,50090,11427,16,1,624,1,1
58,52953,20879,20,0,729,0,1
68,31287,18248,25,1,702,0,1
26,24484,14629,8,1,743,0,1
27,26825,19908,2,0,725,0,0
67,45354,15728,22,0,640,0,1
29,28072,14321,4,1,718,0,1
45,74783,12204,5,0,708,0,1
60,52207,7009,10,1,583,0,1
46,56154,12141,24,0,718,0,1
37,41145,19435,10,1,693,0,1
62,44675,14109,0,0,662,0,1
54,76971,20072,30,1,684,1,1
25,10303,15299,3,1,651,0,0
36,53210,12763,10,1,683,0,1
28,20551,17871,5,1,690,0,1
57,38530,5589,14,1,627,0,1
21,27752,3259,1,0,673,0,1
56,37157,9944,8,1,699,1,1
56,35677,28252,20,0,671,0,1
58,47305,14309,9,0,687,0,1
54,57841,15105,3,0,701,0,1
66,87749,13058,29,0,720,0,1
39,59838,19260,8,0,637,0,1
56,18753,10504,33,1,702,0,1
58,64980,-570,1,1,589,0,1
67,18993,13650,51,0,674,0,1
47,49553,12207,24,1,733,0,1
49,57269,12557,2,1,693,0,1
57,57067,21009,27,1,692,1,1
23,28127,20821,3,1,603,1,1
33,70170,17891,1,1,607,0,1
66,47777,14935,50,1,717,0,1
55,34084,19623,30,1,650,0,1
36,48413,20384,18,0,753,0,1
21,44069,10372,3,0,692,0,1
67,48186,19011,48,1,585,0,1
37,36128,12416,14,1,734,0,1
52,27689,17303,30,1,714,0,1
22,45629,7896,5,0,632,0,1
63,41893,16187,40,0,734,0,1
57,31255,12708,1,1,595,0,1
32,81550,21127,4,1,725,1,1
38,62862,6703,12,0,602,0,1
58,27526,29099,41,1,628,0,1
28,42919,12512,8,0,662,0,1
23,24440,14944,7,0,648,0,1
26,59426,10978,0,1,772,1,1
53,54143,11864,0,1,708,0,1
31,48509,24374,15,1,731,0,1
40,68363,13049,6,1,674,0,1
68,53997,7812,47,1,614,0,1
68,62805,5146,38,1,758,0,1
61,66307,14332,37,0,800,0,1
34,44560,21081,16,1,693,0,1
68,48090,18601,23,0,611,0,1
36,52910,12859,14,0,769,0,1
33,60670,17589,17,1,707,0,1
60,66263,16837,30,1,756,0,1
43,82189,10370,14,0,698,0,1
48,48316,18838,8,1,651,0,1
33,55520,10578,10,1,705,0,1
53,37465,16407,30,0,765,0,1
27,42479,16619,11,1,706,0,1
31,27109,10415,8,1,633,1,1
44,28708,20805,7,0,691,0,1
62,58624,23808,28,0,717,0,1
24,42189,12910,1,1,694,0,1
61,47284,9644,11,0,635,0,1
55,69300,17971,27,0,769,1,0
66,56561,7149,8,0,693,0,1
46,47438,22324,24,0,698,0,1
57,43178,13912,0,0,648,1,1
29,44978,16678,0,0,588,0,1
22,43242,20639,1,0,691,0,1
37,43641,15072,9,1,697,0,0
21,68505,21914,2,1,646,0,1
18,45964,18255,1,0,652,0,1
58,64064,18649,12,0,658,1,1
20,38651,14065,0,1,668,0,1
41,44888,17358,11,1,756,0,1
41,53371,22544,11,0,719,0,1
40,29332,18701,22,0,740,0,1
64,67533,17675,32,1,725,0,1
54,63460,16065,23,1,646,0,1
54,28850,13180,11,0,793,1,1
58,64374,16524,32,0,713,0,1
25,23296,17282,6,0,557,0,1
48,59765,11846,7,1,650,0,1
19,61432,6425,0,1,716,0,1
64,42154,13124,18,1,727,0,1
61,50181,14587,14,1,737,0,1
68,32275,24596,46,1,756,0,1
54,44525,11400,2,0,714,1,1
60,68688,10109,20,1,738,0,1
68,33650,7735,33,1,757,0,1
49,56309,16547,17,1,721,0,1
45,42105,17744,4,1,704,0,1
67,51350,15332,23,0,681,0,1
66,45243,8733,5,1,771,1,1
28,55402,17463,7,1,662,0,1
29,65419,17229,6,0,711,0,1
62,44895,20862,34,1,675,0,1
41,18211,22145,1,0,662,0,0
67,45604,12910,41,0,586,1,1
19,30553,11177,0,1,672,1,1
62,55295,11721,39,1,642,0,1
55,41705,8061,27,1,707,0,1
66,26965,19372,34,0,609,0,1
50,42038,9100,13,1,748,0,1
52,60916,21099,2,0,687,0,1
45,31320,18348,0,1,722,0,1
53,53749,20172,10,0,649,0,1
62,79722,19391,20,0,712,0,1
60,61835,8412,41,1,746,0,1
35,66283,14946,8,0,703,0,1
36,57157,10832,8,0,666,0,1
36,68055,16993,20,1,647,0,1
32,52241,13809,10,1,651,1,1
45,46909,17117,12,1,755,0,1
31,10943,19155,12,1,726,0,1
23,42511,18213,6,1,771,0,1
23,30322,12931,4,1,670,0,0
56,52429,6821,37,1,690,0,1
64,47147,11367,1,0,697,1,1
67,46396,19452,46,0,720,0,1
67,17621,15054,26,1,645,0,1
35,42935,13451,19,1,508,0,1
52,50115,19499,15,0,693,0,1
63,54757,17088,19,1,686,1,1
39,59264,16546,7,1,720,0,1
39,53496,4732,16,0,655,0,1
47,57447,11986,26,1,659,0,1
61,51745,12077,6,1,700,0,0
33,66384,12838,13,1,683,0,1
68,67424,11769,39,0,732,0,1
37,33993,7640,11,1,692,0,1
37,43580,19577,0,0,660,0,1
47,53172,13803,14,0,634,0,1
44,57675,19658,21,1,658,1,1
41,48970,13924,18,0,725,0,1
34,51170,13953,5,1,685,0,1
39,49770,19387,21,0,642,0,1
45,37601,15996,26,0,623,0,1
36,42999,12028,3,0,670,0,1
39,32600,9870,22,1,682,0,1
59,64973,18501,19,0,603,1,1
49,72606,14177,0,1,681,0,1
36,51279,16310,12,0,722,0,1
56,82098,16287,25,1,670,0,1
61,30897,18519,37,0,663,0,1
27,77259,14579,5,1,677,0,1
61,58960,13605,43,1,707,0,1
57,36018,21195,17,0,681,1,1
47,33741,7810,23,1,715,0,0
54,64877,18377,24,0,702,0,1
44,77754,21869,11,1,590,1,1
25,40108,22413,6,1,638,0,1
50,27246,12508,12,1,673,0,1
39,33283,11342,17,0,646,0,1
25,47438,20488,8,1,731,1,1
26,57717,23538,5,0,658,0,1
39,36167,16927,6,0,688,0,1
44,41201,23172,19,0,736,1,1
65,82201,14012,2,1,695,0,1
36,48152,16341,1,1,718,1,1
47,52081,20466,7,0,756,1,1
63,56634,13461,32,1,648,0,1
51,24274,13590,32,1,760,0,1
60,48430,18453,22,1,586,0,0
34,45377,8262,16,0,656,0,1
55,45149,21633,34,1,714,0,1
36,55233,12437,11,1,702,0,1
60,75459,20456,4,1,647,0,1
56,69015,13162,35,0,661,0,1
66,80033,9738,26,0,690,0,1
40,70528,24528,5,1,701,0,1
56,76209,10830,2,1,649,0,1
51,42729,25324,31,0,646,0,1
25,31062,28594,7,0,684,0,1
23,25176,11715,1,1,713,0,1
19,48770,13094,3,0,667,0,1
49,38195,16383,7,0,779,0,1
33,47125,20467,4,1,629,0,1
29,42674,17754,5,1,661,1,1
39,20890,15695,12,0,652,1,0
60,68289,15653,15,1,704,0,1
30,44784,25290,3,0,649,0,1
64,52433,11146,36,1,718,1,1
30,47142,13875,7,1,686,0,1
35,76982,18405,2,1,656,0,1
51,41541,10408,26,1,552,0,1
50,45415,14199,25,1,660,0,1
32,55320,17476,8,0,668,0,1
65,61066,15411,7,0,722,1,1
50,58056,14234,29,1,604,0,1
22,38793,13780,1,1,577,0,1
31,62396,8874,10,0,687,0,1
42,69189,17673,15,0,569,1,1
53,51401,16198,10,1,571,0,0
20,42200,21527,4,1,687,0,1
40,54874,20294,6,1,710,0,1
26,42305,19306,0,0,643,1,1
26,47542,9523,8,0,654,0,1
38,41010,17275,22,0,686,0,1
66,33102,3465,35,1,692,0,1
39,54364,15122,15,0,661,1,1
27,29136,13128,2,1,748,0,1
62,49169,16540,35,0,634,0,1
28,51246,12587,4,0,686,0,1
31,43574,16088,3,1,684,1,0
36,54808,10805,1,0,673,0,1
57,52955,8391,21,0,629,0,1
41,61889,8859,2,1,666,0,1
37,33612,17495,0,1,662,1,1
52,51262,22439,29,1,718,0,1
24,64320,11057,3,1,688,1,1
56,37725,13990,22,0,671,0,1
59,51783,20444,35,1,693,0,1
25,31603,13474,9,1,627,0,1
37,40322,22188,16,0,666,1,0
33,53009,30020,14,1,684,0,1
52,70588,10718,8,0,706,0,1
66,62682,24630,29,1,627,0,1
59,68518,4357,22,0,713,0,1
66,54867,8594,13,0,702,0,1
50,70752,18310,19,1,629,0,1
23,41716,14541,5,1,790,0,1
57,59470,13688,8,1,705,0,1
48,37103,14464,19,0,642,0,1
49,40258,15264,7,0,603,0,1
20,45108,16337,3,0,675,0,1
56,47298,14613,12,1,764,1,1
32,43525,14028,6,0,626,0,1
32,72160,19833,9,1,613,0,1
28,48651,4868,5,0,717,0,1
31,15082,17847,14,0,607,0,1
50,52234,14552,9,1,679,1,1
60,40131,11716,6,1,722,0,1
62,67383,22347,35,0,682,0,1
54,61241,17287,12,1,790,1,1
64,43345,16611,42,1,615,0,1
69,14484,16021,29,1,646,0,0
25,20733,11799,0,0,648,0,1
32,48399,16453,13,0,681,0,1
37,49719,18845,18,0,696,0,0
45,69916,11578,6,1,665,1,1
25,41644,17825,5,1,743,0,1
34,40419,14190,17,1,662,0,1
59,58122,408,24,1,665,0,1
29,55102,19410,0,1,644,0,0
19,51904,19622,2,0,685,0,1
37,57030,16088,14,0,667,0,1
61,33836,17041,42,0,690,0,1
27,62958,13720,9,0,599,0,1
65,43699,15323,9,1,633,0,1
18,50555,11195,0,0,628,0,1
57,78469,21531,3,1,675,0,1
23,38609,14069,6,0,663,0,0
28,54610,14388,10,0,748,0,1
20,57375,12025,3,1,600,0,1
33,45120,19788,10,0,724,0,0
61,67688,8712,26,1,657,0,1
42,51179,14209,26,0,623,0,1
29,25083,10950,10,0,742,0,1
55,74685,16004,24,1,638,0,1
41,53988,17552,13,0,673,0,1
30,48576,11743,5,1,662,1,1
53,45479,16477,4,1,650,0,1
32,35177,15429,10,1,650,1,1
68,66096,12685,37,0,697,1,1
33,51549,9643,10,0,716,0,1
44,31855,14289,3,1,716,0,1
28,31648,26402,7,0,783,0,1
50,64474,6717,27,1,674,0,1
27,49848,15424,7,0,709,0,1
31,43000,19454,11,0,751,1,1
43,55859,18605,11,1,682,0,1
30,61401,13559,9,1,705,0,1
53,60725,13107,0,0,727,0,1
18,40343,15289,2,0,662,0,1
20,55368,13591,4,1,678,0,0
23,51564,17119,7,1,610,0,1
50,60060,27570,1,1,647,0,1
51,37776,17698,26,0,590,0,1
31,54056,18410,13,0,679,0,1
40,55448,8704,11,0,689,0,1
66,67136,18284,12,1,690,0,1
51,43428,20937,5,0,638,0,1
33,62511,5151,8,1,673,0,1
35,42211,18141,5,0,755,0,1
20,40764,14109,0,1,746,0,1
63,59721,15392,2,0,717,0,1
43,39663,5730,19,1,636,0,1
57,40228,20832,27,0,683,0,1
50,55429,9297,22,1,671,1,1
52,74502,12905,6,1,743,0,1
61,54228,17772,19,1,608,0,1
27,48286,16527,5,0,629,1,1
19,49005,18284,0,0,697,1,1
41,41405,13027,11,1,747,0,0
52,60490,17305,27,0,694,1,1
46,45089,16143,14,1,635,0,1
49,26415,7940,3,0,677,0,1
28,51713,19939,6,1,645,0,1
60,39523,21605,33,0,698,0,1
21,28627,15373,2,0,599,0,1
54,40532,10976,32,0,738,0,1
60,57141,8041,13,1,713,0,1
44,45435,15319,15,0,622,0,1
18,31556,10237,2,1,661,0,1
27,55092,22294,8,1,682,0,1
23,45869,18143,7,0,689,0,0
46,62893,14137,24,0,731,0,1
61,53442,11912,13,0,581,0,1
37,47427,9791,1,0,608,0,1
27,44707,12606,4,1,667,0,1
57,38095,12589,31,1,725,0,1
22,51749,727,2,0,702,0,1
39,52784,12025,5,1,578,1,1
36,15529,19227,19,0,674,0,0
25,51903,15480,8,0,654,1,1
55,55469,16065,17,0,739,0,1
55,51519,18605,30,1,679,0,1
62,47401,14892,43,1,639,0,1
23,44905,24266,0,1,765,0,1
55,55504,16734,34,0,769,0,1
46,42983,10073,4,0,579,0,1
30,40233,13280,3,1,616,0,1
58,58807,15069,23,0,711,0,1
48,47336,13933,28,1,733,0,1
29,21550,17946,7,0,578,0,1
48,62201,18330,18,0,707,1,1
37,38121,23752,0,1,648,0,1
32,46661,18157,11,1,668,1,1
68,81114,21803,5,0,753,0,1
46,60458,17202,18,0,651,0,1
29,53931,17956,9,1,635,0,1
51,53781,3883,16,0,603,0,1
66,25570,9955,7,1,681,0,1
25,25432,19822,2,1,672,0,1
46,55598,10424,13,0,684,0,1
26,42810,22786,6,0,668,0,0
46,41749,2724,30,0,702,0,1
31,64092,19309,11,0,639,0,1
22,36242,17730,3,1,720,0,1
46,66266,13221,10,1,730,1,1
69,36292,19753,13,1,717,1,1
20,60307,20607,2,0,728,0,1
65,63235,16179,47,1,706,0,1
38,66973,13046,12,1,653,1,1
68,45498,4250,34,0,688,0,1
32,38552,11794,16,1,689,0,1
46,71713,17964,1,0,664,0,1
65,53781,13981,41,1,666,0,1
27,68279,21625,9,0,660,0,1
36,49170,13642,10,1,686,0,1
66,45665,11598,0,0,669,0,1
19,50256,9224,0,0,770,0,1
38,59224,6926,0,1,621,0,1
18,23301,14443,2,1,646,0,1
66,62601,17248,24,1,585,0,1
22,53176,12560,3,1,625,0,1
31,50881,15341,9,0,674,0,1
61,82885,10156,30,0,571,0,1
58,63410,20231,5,0,684,0,1
69,52757,12330,28,0,737,0,1
50,23763,6536,15,1,686,1,0
66,36348,8546,23,1,792,0,1
38,43361,13591,11,0,661,0,1
41,42372,17026,2,0,712,0,1
40,52764,19183,4,0,655,1,1
23,61663,3681,6,1,718,0,1
56,45615,12489,35,1,680,0,1
57,29340,16039,36,1,670,0,1
64,64081,17658,7,1,727,0,1
62,55837,12563,30,0,676,0,1
40,38587,10996,2,0,723,0,1
30,39480,17328,5,0,612,0,1
29,50063,18310,9,1,627,0,1
26,68872,15221,6,0,615,0,1
65,53852,15015,42,0,727,0,1
61,47979,7808,20,1,697,0,1
44,48306,14621,23,1,679,0,1
30,55445,12687,3,0,623,0,0
65,51499,12737,2,1,602,0,1
56,50652,9101,23,1,716,0,1
67,41507,14826,44,1,571,0,1
62,50730,11334,36,0,656,0,1
59,20791,14812,23,1,741,0,1
34,45127,12541,12,1,775,0,1
49,58184,16485,11,1,708,0,1
30,57304,17812,7,1,697,0,1
38,33545,18405,16,0,680,0,1
21,50797,10558,2,1,703,0,1
29,20383,19805,7,0,657,0,1
60,57701,19420,13,0,756,0,1
36,46066,21809,20,0,690,0,1
22,70598,17034,6,1,628,1,1
56,80716,13205,6,1,644,0,1
45,63075,24570,28,0,722,0,1
24,68303,13413,8,0,589,0,1
39,48419,19869,17,0,690,0,1
28,55263,16326,1,1,681,0,1
67,78167,12422,5,1,598,0,0
25,92938,11925,0,0,713,0,1
18,50670,22552,2,1,628,1,1
65,66542,10948,8,1,705,0,1
22,41469,12552,0,0,740,0,1
28,35094,12519,8,1,594,0,1
36,46874,8244,7,0,694,0,1
54,58524,14535,2,0,687,0,1
44,62665,16555,0,0,690,0,1
40,55849,17927,24,0,716,0,1
54,32075,5914,35,0,620,1,1
52,17974,12025,22,0,652,0,1
32,52863,8016,13,0,665,1,1
42,37496,11338,19,0,665,0,1
22,66246,12339,5,1,618,1,1
34,21370,18221,3,1,785,0,1
54,59501,13211,12,0,651,0,1
31,63031,10565,0,0,638,0,1
55,51970,13708,15,1,633,0,0
27,49319,9030,2,0,687,0,1
58,47155,9706,33,1,708,0,1
57,34522,19135,1,0,660,0,1
43,37719,12386,13,1,648,1,1
68,52074,10548,13,1,648,1,1
59,64505,13464,39,0,717,0,1
51,48173,26319,29,0,580,0,1
53,60725,16455,10,1,748,0,1
19,36208,20833,3,1,652,0,1
59,72523,18680,9,0,580,0,1
18,63614,13911,0,1,630,0,0
68,32834,10860,41,0,723,0,1
44,66049,18662,4,1,572,0,1
49,58687,20871,5,0,622,1,1
69,54996,15867,43,1,779,1,1
23,54915,16109,2,1,637,0,1
46,60557,16239,3,1,743,0,1
67,60262,11997,31,1,677,0,1
19,64915,9558,1,0,704,0,1
32,36580,17361,3,1,617,0,1
25,65552,17255,6,1,733,0,1
40,37870,9935,20,1,763,0,1
30,24412,11657,3,1,677,0,0
69,61145,14356,47,1,659,1,1
36,30562,9379,9,1,725,1,1
50,39414,24483,28,1,647,0,1
24,61463,18450,4,1,694,0,1
44,58702,8993,16,1,622,0,1
22,46369,11174,5,0,584,1,1
45,48746,11220,3,0,708,0,1
48,35888,22475,23,0,728,0,1
51,50812,16277,27,1,626,0,1
58,21852,12681,35,1,615,0,1
52,41032,10545,10,0,710,0,1
50,48011,23329,23,1,732,0,1
64,52343,12521,30,1,696,0,1
57,42731,7682,10,1,691,0,1
28,45307,19086,1,0,690,0,1
44,55510,14589,4,1,541,0,1
49,54013,7316,19,0,660,0,1
34,75346,14644,3,1,734,0,1
20,59675,18228,2,0,715,0,1
59,38727,10049,28,1,650,0,1
30,48338,10487,9,0,653,0,1
66,73611,15737,10,0,681,0,1
26,60444,14857,0,0,622,0,1
35,49494,16120,7,1,659,0,1
48,39261,9228,7,0,721,0,1
32,72364,10101,0,1,668,1,1
37,42032,6102,10,1,663,0,1
21,69077,-1141,5,0,574,0,1
37,43361,16916,19,0,642,0,1
28,48433,15425,3,1,672,0,1
41,44972,8575,8,0,661,0,1
66,57974,19460,12,0,691,0,1
47,52727,16834,31,1,642,0,1
40,79277,19544,13,1,629,0,1
35,74337,11497,9,0,711,0,1
41,55439,10045,9,0,703,0,1
46,46740,11133,9,1,672,0,1
41,66915,3629,10,1,550,0,1
23,46313,15650,2,1,697,0,1
32,17191,16751,13,1,641,1,1
55,40041,18892,32,0,712,0,1
19,58752,18101,2,1,660,0,1
47,66128,9707,21,1,758,0,1
55,44793,17036,9,1,690,0,1
31,54584,15518,13,1,729,0,1
56,47185,15694,3,0,775,0,1
64,40983,17075,12,1,684,0,1
54,44003,20114,29,1,704,0,1
55,30624,12960,7,1,634,1,1
18,78351,14682,1,0,640,0,0
47,27771,20531,23,1,633,0,0
25,55842,19866,1,1,715,0,1
20,44969,18458,0,1,669,1,1
63,39063,12136,29,1,627,0,1
21,4011,12783,2,1,654,1,1
19,45661,8558,1,0,666,0,1
